member_id,scope,committee_id,committee_name,role,aanwezig,afwezig,verontschuldigd
3221,plenaire,,,,81.0,1.0,3.0
3221,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend-lid-aanwezigheid,1.0,,1.0
3221,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
3221,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,1.0,,
3221,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,35.0,4.0,10.0
3221,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,3.0,,
3221,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,42.0,2.0,15.0
3221,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,,,2.0
4061,plenaire,,,,70.0,4.0,11.0
4061,commissie,1829775.0,Commissie ad hoc,vast-lid-aanwezigheid,,,1.0
4061,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,2.0,,
4061,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",vast-lid-aanwezigheid,51.0,67.0,9.0
4061,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
4061,commissie,1832497.0,Commissie voor Onderwijs,plaatsvervangend-lid-aanwezigheid,6.0,,
4061,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,3.0,,
4061,commissie,1832506.0,Interparlementaire Commissie van de Nederlandse Taalunie,vast-lid-aanwezigheid,,7.0,
4408,plenaire,,,,59.0,2.0,24.0
4408,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,2.0,,
4408,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast-lid-aanwezigheid,13.0,29.0,26.0
4408,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,25.0,8.0,26.0
4408,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,,,7.0
4634,plenaire,,,,82.0,1.0,2.0
4634,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,8.0,,
4634,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4634,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,47.0,7.0,2.0
4634,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend-lid-aanwezigheid,6.0,,2.0
4634,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4634,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,85.0,10.0,6.0
4409,plenaire,,,,84.0,1.0,
4409,commissie,1829775.0,Commissie ad hoc,vast-lid-aanwezigheid,1.0,,
4409,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,13.0,67.0,
4409,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,6.0,,
4409,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
4409,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4409,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,2.0,,
4409,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend-lid-aanwezigheid,5.0,,
4409,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,3.0,,
4409,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast-lid-aanwezigheid,67.0,1.0,
4409,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend-lid-aanwezigheid,16.0,,
4409,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,12.0,,
4409,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,9.0,,
4637,plenaire,,,,84.0,,1.0
4637,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,4.0,,
4637,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,1.0,,
4637,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,5.0,,
4637,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,12.0,,
4637,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",vast-lid-aanwezigheid,87.0,19.0,6.0
4637,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,4.0,,
4637,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,2.0,,
4637,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,2.0,,
4637,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,7.0,,
4637,commissie,1832497.0,Commissie voor Onderwijs,plaatsvervangend-lid-aanwezigheid,1.0,,2.0
4637,commissie,1832497.0,Commissie voor Onderwijs,vast-lid-aanwezigheid,1.0,3.0,6.0
4635,plenaire,,,,83.0,1.0,1.0
4635,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,2.0,,
4635,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,57.0,,5.0
4635,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
4635,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,3.0,,
4635,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,4.0,,
4635,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4635,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,2.0,,
4635,commissie,1832497.0,Commissie voor Onderwijs,vast-lid-aanwezigheid,95.0,1.0,21.0
4635,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4635,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,1.0,,2.0
4087,plenaire,,,,79.0,,6.0
4087,commissie,1829775.0,Commissie ad hoc,vast-lid-aanwezigheid,1.0,,
4087,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,4.0,,
4087,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,voorzitter-aanwezigheid,37.0,5.0,2.0
4087,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",vast-lid-aanwezigheid,64.0,45.0,18.0
4087,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,3.0,,
4087,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4087,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,8.0,,
4087,commissie,1832497.0,Commissie voor Onderwijs,plaatsvervangend-lid-aanwezigheid,3.0,,
4410,plenaire,,,,77.0,3.0,5.0
4410,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
4410,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend-lid-aanwezigheid,,,3.0
4410,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast-lid-aanwezigheid,53.0,3.0,4.0
4410,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast-lid-aanwezigheid,88.0,8.0,19.0
4410,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,2.0,,
4410,commissie,1832497.0,Commissie voor Onderwijs,plaatsvervangend-lid-aanwezigheid,6.0,,3.0
4410,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4410,commissie,1832506.0,Interparlementaire Commissie van de Nederlandse Taalunie,vast-lid-aanwezigheid,5.0,2.0,
4410,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,1.0,3.0,
4412,plenaire,,,,77.0,5.0,3.0
4412,commissie,1829775.0,Commissie ad hoc,niet-lid-aanwezigheid,1.0,,
4412,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,9.0,,
4412,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend-lid-aanwezigheid,5.0,,1.0
4412,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,16.0,26.0,2.0
4412,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
4412,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",vast-lid-aanwezigheid,30.0,90.0,7.0
4412,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend-lid-aanwezigheid,,,1.0
4412,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4412,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
4412,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4413,plenaire,,,,74.0,5.0,6.0
4413,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,6.0,,5.0
4413,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,12.0,1.0,5.0
4413,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,1.0,,
4413,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",vast-lid-aanwezigheid,,1.0,32.0
4413,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4413,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,37.0,3.0,38.0
4413,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,1.0,,
4416,plenaire,,,,75.0,3.0,7.0
4416,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
4416,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,32.0,10.0,2.0
4416,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend-lid-aanwezigheid,,,2.0
4416,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4416,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,1.0,,4.0
2825,plenaire,,,,74.0,1.0,10.0
2825,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
2825,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend-lid-aanwezigheid,1.0,,
2825,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,24.0,31.0,1.0
2825,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend-lid-aanwezigheid,6.0,,2.0
2825,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
2825,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
2825,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",voorzitter-aanwezigheid,76.0,23.0,2.0
2825,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
4649,plenaire,,,,80.0,1.0,4.0
4649,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
4649,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,53.0,,9.0
4649,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,3.0,,
4649,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,4.0,,
4649,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,51.0,,8.0
4649,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,2.0,,
4649,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4649,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,1.0,,
3433,plenaire,,,,81.0,2.0,2.0
3433,commissie,1829775.0,Commissie ad hoc,vast-lid-aanwezigheid,,1.0,
3433,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,19.0,,1.0
3433,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,18.0,,
3433,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
3433,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
3433,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,4.0,,
3433,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
3433,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,89.0,3.0,9.0
3433,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,plaatsvervangend-lid-aanwezigheid,,,1.0
3433,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,2.0,,1.0
4089,plenaire,,,,78.0,5.0,2.0
4089,commissie,1829775.0,Commissie ad hoc,vast-lid-aanwezigheid,,1.0,
4089,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
4089,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,40.0,6.0,16.0
4089,commissie,1832497.0,Commissie voor Onderwijs,plaatsvervangend-lid-aanwezigheid,1.0,,
4089,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4648,plenaire,,,,83.0,,2.0
4648,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,1.0,,
4648,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend-lid-aanwezigheid,1.0,,1.0
4648,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
4648,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast-lid-aanwezigheid,86.0,4.0,25.0
4648,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4648,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,19.0,,4.0
4648,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,2.0,,
4639,plenaire,,,,79.0,1.0,5.0
4639,commissie,1829775.0,Commissie ad hoc,niet-lid-aanwezigheid,1.0,,
4639,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,8.0,,
4639,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
4639,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast-lid-aanwezigheid,24.0,29.0,2.0
4639,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",vast-lid-aanwezigheid,30.0,95.0,2.0
4639,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,1.0,55.0,
4639,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
4639,commissie,1832497.0,Commissie voor Onderwijs,plaatsvervangend-lid-aanwezigheid,29.0,,
4639,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,6.0,,
4639,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
4639,commissie,1832506.0,Interparlementaire Commissie van de Nederlandse Taalunie,vast-lid-aanwezigheid,,7.0,
4415,plenaire,,,,73.0,,12.0
4415,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,5.0,,
4415,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,5.0,,2.0
4415,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,5.0,,
4415,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4415,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,65.0,33.0,3.0
4736,plenaire,,,,66.0,,
4736,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
4736,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
4736,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4736,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend-lid-aanwezigheid,20.0,,4.0
4736,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,2.0,41.0,6.0
4736,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,2.0,,
4736,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,49.0,1.0,2.0
4736,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4736,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,4.0,,
4640,plenaire,,,,84.0,1.0,
4640,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
4640,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,1.0,,
4640,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",voorzitter-aanwezigheid,57.0,3.0,
4640,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,27.0,,1.0
4640,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,1.0,,
4640,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,2.0,,
4640,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,47.0,7.0,5.0
4647,plenaire,,,,80.0,1.0,4.0
4647,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,8.0,,2.0
4647,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4647,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
4647,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,2.0,,2.0
4647,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4647,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend-lid-aanwezigheid,14.0,,3.0
4647,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,2.0,,
4647,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,6.0,,
4647,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,86.0,12.0,3.0
4638,plenaire,,,,83.0,1.0,1.0
4638,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,4.0,35.0,
4638,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
4638,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4638,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,23.0,36.0,
4638,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4638,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
4422,plenaire,,,,79.0,3.0,3.0
4422,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,26.0,,
4422,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,2.0,,
4422,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,17.0,,2.0
4422,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,5.0,,
4422,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
4422,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,1.0,12.0,2.0
4422,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,5.0,,
4422,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,8.0,,
4422,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,2.0,,
4422,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4422,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,4.0,,
4422,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,2.0,,
4422,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,4.0,,
4422,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,5.0,,
4422,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,1.0,2.0,
4422,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,6.0,,
4636,plenaire,,,,83.0,,2.0
4636,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,34.0,41.0,5.0
4636,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4636,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,3.0,,
4636,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend-lid-aanwezigheid,19.0,,6.0
4636,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,2.0,,
