member_id,question_id,role,publicatiedatum,onderwerp
2838,2018200,vraagsteller,2026-06-09,Mogelijke sluiting van toeleverancier voor de automobielindustrie Brose Gent  -  Gevolgen en initiatieven
3455,2018200,minister,2026-06-09,Mogelijke sluiting van toeleverancier voor de automobielindustrie Brose Gent  -  Gevolgen en initiatieven
4410,2018194,vraagsteller,2026-06-09,Faillissementen  - Evolutie en maatregelen
3455,2018194,minister,2026-06-09,Faillissementen  - Evolutie en maatregelen
4627,2018189,vraagsteller,2026-06-09,De Lijn en onderaannemers  -  Emissievrije bussen en geografische spreiding per stelplaats
2793,2018189,minister,2026-06-09,De Lijn en onderaannemers  -  Emissievrije bussen en geografische spreiding per stelplaats
4628,2018116,vraagsteller,2026-06-09,"Participatiemaatschappij Vlaanderen (PMV)  -  Transparantie, risicobeperking en voorwaarden bij publieke financiering"
3455,2018116,minister,2026-06-09,"Participatiemaatschappij Vlaanderen (PMV)  -  Transparantie, risicobeperking en voorwaarden bij publieke financiering"
4631,2017181,vraagsteller,2026-06-09,Gewestwegen en autosnelwegen  -  Zwerfvuil
2793,2017181,minister,2026-06-09,Gewestwegen en autosnelwegen  -  Zwerfvuil
4114,2017154,vraagsteller,2026-06-09,De Lijn  -  Controleurs
2793,2017154,minister,2026-06-09,De Lijn  -  Controleurs
4627,2016969,vraagsteller,2026-06-09,R8 Kortrijk  -  Aanhoudende problemen door modderstromen
2793,2016969,minister,2026-06-09,R8 Kortrijk  -  Aanhoudende problemen door modderstromen
4525,2016961,vraagsteller,2026-06-09,N41 Hamme  -  Aanpassing kruispunt N470b (2)
2793,2016961,minister,2026-06-09,N41 Hamme  -  Aanpassing kruispunt N470b (2)
4641,2016836,vraagsteller,2026-06-09,Wapenexport  -  Maandverslag dualusegoederen juli 2025
3455,2016836,minister,2026-06-09,Wapenexport  -  Maandverslag dualusegoederen juli 2025
3221,2016833,vraagsteller,2026-06-09,Fietsinvesteringen West-Vlaanderen  -  Verdeling en projecten
2793,2016833,minister,2026-06-09,Fietsinvesteringen West-Vlaanderen  -  Verdeling en projecten
4741,2016823,vraagsteller,2026-06-09,N363 Koekelare  -  Herstel en onderhoud
2793,2016823,minister,2026-06-09,N363 Koekelare  -  Herstel en onderhoud
4410,2016803,vraagsteller,2026-06-09,Risicokapitaal in Vlaanderen  -  Initiatieven
3455,2016803,minister,2026-06-09,Risicokapitaal in Vlaanderen  -  Initiatieven
4628,2016794,vraagsteller,2026-06-09,Participatiemaatschappij Vlaanderen (PMV) en Agentschap Innoveren en Ondernemen (VLAIO)  -  Verliesfinanciering instrumenten PMV
3455,2016794,minister,2026-06-09,Participatiemaatschappij Vlaanderen (PMV) en Agentschap Innoveren en Ondernemen (VLAIO)  -  Verliesfinanciering instrumenten PMV
4660,2016759,vraagsteller,2026-06-09,Het Facilitair Bedrijf  -  SDG-ambassadeurschap
3455,2016759,minister,2026-06-09,Het Facilitair Bedrijf  -  SDG-ambassadeurschap
4641,2016623,vraagsteller,2026-06-09,Maandverslag wapenhandel december 2025  -  Doorvoer en uitvoer
3455,2016623,minister,2026-06-09,Maandverslag wapenhandel december 2025  -  Doorvoer en uitvoer
4736,2006530,vraagsteller,2026-06-09,Aangekondigde verkoop Aviapartner Cargo op Brussels Airport  -  Betrokkenheid
2793,2006530,minister,2026-06-09,Aangekondigde verkoop Aviapartner Cargo op Brussels Airport  -  Betrokkenheid
4648,1985688,vraagsteller,2026-06-09,Niet-toeleidbare werkzoekenden  -  Beschermingsstatuut en beschermingsuitkering
4440,1985688,minister,2026-06-09,Niet-toeleidbare werkzoekenden  -  Beschermingsstatuut en beschermingsuitkering
4648,1985687,vraagsteller,2026-06-09,Niet-toeleidbare werkzoekenden  -  Beschermingsstatuut en beschermingsuitkering
2789,1985687,minister,2026-06-09,Niet-toeleidbare werkzoekenden  -  Beschermingsstatuut en beschermingsuitkering
3965,2022962,vraagsteller,2026-06-08,Vaccinatie volwassenen  -  Gezondheidsdoelstelling
2836,2022962,minister,2026-06-08,Vaccinatie volwassenen  -  Gezondheidsdoelstelling
4615,2021817,vraagsteller,2026-06-08,Dementiereferentieartsen  -  Bekendheid
2836,2021817,minister,2026-06-08,Dementiereferentieartsen  -  Bekendheid
3918,2021754,vraagsteller,2026-06-08,Woonzorgcentra  -  Financiën
2836,2021754,minister,2026-06-08,Woonzorgcentra  -  Financiën
4432,2021751,vraagsteller,2026-06-08,Niet-dringend liggend ziekenvervoer  -  Stand van zaken
2836,2021751,minister,2026-06-08,Niet-dringend liggend ziekenvervoer  -  Stand van zaken
4405,2021703,vraagsteller,2026-06-08,Federale hervorming van de inkomensvervangende tegemoetkoming (IVT)  -  Impact op personen met een handicap en persoonsvolgend budget (PVB)
2836,2021703,minister,2026-06-08,Federale hervorming van de inkomensvervangende tegemoetkoming (IVT)  -  Impact op personen met een handicap en persoonsvolgend budget (PVB)
4405,2021700,vraagsteller,2026-06-08,Onderzoek 'Ondersteuning van slachtoffers met een beperking'  -  Conclusies (2)
2836,2021700,minister,2026-06-08,Onderzoek 'Ondersteuning van slachtoffers met een beperking'  -  Conclusies (2)
4615,2021694,vraagsteller,2026-06-08,Centra voor dagopvang (CDO's)  -  Evolutie
2836,2021694,minister,2026-06-08,Centra voor dagopvang (CDO's)  -  Evolutie
4637,2021628,vraagsteller,2026-06-08,Cultuursubsidies Nationale Loterij  -  Evolutie
2836,2021628,minister,2026-06-08,Cultuursubsidies Nationale Loterij  -  Evolutie
4614,2021459,vraagsteller,2026-06-08,Brussels Airport  -  Sonometers
4430,2021459,minister,2026-06-08,Brussels Airport  -  Sonometers
3446,2021442,vraagsteller,2026-06-08,Asbestveilige landbouwgebouwen  -  Zesde oproep
4430,2021442,minister,2026-06-08,Asbestveilige landbouwgebouwen  -  Zesde oproep
4443,2021313,vraagsteller,2026-06-08,Mobiliteitshulpmiddelen  -  Terugbetaling elektrische driewielers
2836,2021313,minister,2026-06-08,Mobiliteitshulpmiddelen  -  Terugbetaling elektrische driewielers
4403,2021301,vraagsteller,2026-06-08,"BelRAI-screening  -  Objectiviteit, betrouwbaarheid en rechtszekerheid over verlies zorgbudget"
2836,2021301,minister,2026-06-08,"BelRAI-screening  -  Objectiviteit, betrouwbaarheid en rechtszekerheid over verlies zorgbudget"
4443,2021293,vraagsteller,2026-06-08,"UiTPAS  -  Verdere uitrol, uniformiteit en beleidssturing"
2836,2021293,minister,2026-06-08,"UiTPAS  -  Verdere uitrol, uniformiteit en beleidssturing"
4610,2021282,vraagsteller,2026-06-08,Verbod op import van kangoeroeproducten  -  TRIS-procedure
4430,2021282,minister,2026-06-08,Verbod op import van kangoeroeproducten  -  TRIS-procedure
4610,2021281,vraagsteller,2026-06-08,Verbod op import van kangoeroeproducten  -  TRIS-procedure
4104,2021281,minister,2026-06-08,Verbod op import van kangoeroeproducten  -  TRIS-procedure
4405,2021259,vraagsteller,2026-06-08,COSA Antwerpen  -  Stopzetting werking (2)
2836,2021259,minister,2026-06-08,COSA Antwerpen  -  Stopzetting werking (2)
4395,2021244,vraagsteller,2026-06-08,Hulplijn Lumi  -  Hulpvragen en ondersteuning
2836,2021244,minister,2026-06-08,Hulplijn Lumi  -  Hulpvragen en ondersteuning
3918,2021139,vraagsteller,2026-06-08,Kinderopvang regio Halle 2026  -  Wachtlijsten
2836,2021139,minister,2026-06-08,Kinderopvang regio Halle 2026  -  Wachtlijsten
4525,2021134,vraagsteller,2026-06-08,Agentschap voor Natuur en Bos (ANB)  -  Loslopende honden
4430,2021134,minister,2026-06-08,Agentschap voor Natuur en Bos (ANB)  -  Loslopende honden
4525,2021123,vraagsteller,2026-06-08,Openbare Vlaamse Afvalstoffenmaatschappij (OVAM) - PFAS-immobilisatie
4430,2021123,minister,2026-06-08,Openbare Vlaamse Afvalstoffenmaatschappij (OVAM) - PFAS-immobilisatie
4647,2021027,vraagsteller,2026-06-08,Uitbetalingsactoren groeipakket  -  Marketingcampagnes en fusie
2836,2021027,minister,2026-06-08,Uitbetalingsactoren groeipakket  -  Marketingcampagnes en fusie
3433,2021013,vraagsteller,2026-06-08,Toiletpas  -  Stand van zaken
2836,2021013,minister,2026-06-08,Toiletpas  -  Stand van zaken
3433,2020973,vraagsteller,2026-06-08,Ontbossingsverbod  -  Evoluties in beoordeling van aanvragen tot ontheffing
4430,2020973,minister,2026-06-08,Ontbossingsverbod  -  Evoluties in beoordeling van aanvragen tot ontheffing
3433,2020911,vraagsteller,2026-06-08,Nupraatikerover.be  -  Gemiste oproepen
2836,2020911,minister,2026-06-08,Nupraatikerover.be  -  Gemiste oproepen
4632,2020829,vraagsteller,2026-06-08,Zorgtoeslag  -  Doorlooptijd en (her)inschaling zorgnood (2)
2836,2020829,minister,2026-06-08,Zorgtoeslag  -  Doorlooptijd en (her)inschaling zorgnood (2)
4651,2020825,vraagsteller,2026-06-08,Natuurherstelverordening  -  Copernicussatellietgegevens
4430,2020825,minister,2026-06-08,Natuurherstelverordening  -  Copernicussatellietgegevens
4403,2020806,vraagsteller,2026-06-08,Starterstraject kinderopvang - Ongelijke behandeling tussen grote en kleine organisatoren en rol van ondersteuning
2836,2020806,minister,2026-06-08,Starterstraject kinderopvang - Ongelijke behandeling tussen grote en kleine organisatoren en rol van ondersteuning
4403,2020788,vraagsteller,2026-06-08,"Starterstraject kinderopvang  -  Vereisten, verloop en volledig historisch overzicht"
2836,2020788,minister,2026-06-08,"Starterstraject kinderopvang  -  Vereisten, verloop en volledig historisch overzicht"
4403,2020775,vraagsteller,2026-06-08,Opgroeien  -  Historisch overzicht vergunningsdossiers kinderopvang sinds 2008
2836,2020775,minister,2026-06-08,Opgroeien  -  Historisch overzicht vergunningsdossiers kinderopvang sinds 2008
4390,2020766,vraagsteller,2026-06-08,Agentschap voor Natuur en Bos (ANB)  -  Aankoop nieuwe terreinwagen
4430,2020766,minister,2026-06-08,Agentschap voor Natuur en Bos (ANB)  -  Aankoop nieuwe terreinwagen
4651,2020762,vraagsteller,2026-06-08,Coördinatiecommissie Integraal Waterbeleid (CIW)  -  Werkprogramma peilbeheer en waterregulering
4430,2020762,minister,2026-06-08,Coördinatiecommissie Integraal Waterbeleid (CIW)  -  Werkprogramma peilbeheer en waterregulering
4651,2020757,vraagsteller,2026-06-08,Coördinatiecommissie Integraal Waterbeleid (CIW)  -  Werkprogramma overstromingen en droogte
4430,2020757,minister,2026-06-08,Coördinatiecommissie Integraal Waterbeleid (CIW)  -  Werkprogramma overstromingen en droogte
4651,2020755,vraagsteller,2026-06-08,Coördinatiecommissie Integraal Waterbeleid (CIW)  -  Werkprogramma hydrologisch herstel
4430,2020755,minister,2026-06-08,Coördinatiecommissie Integraal Waterbeleid (CIW)  -  Werkprogramma hydrologisch herstel
4651,2020753,vraagsteller,2026-06-08,Coördinatiecommissie Integraal Waterbeleid (CIW)  -  Actieprogramma blauwalgen
4430,2020753,minister,2026-06-08,Coördinatiecommissie Integraal Waterbeleid (CIW)  -  Actieprogramma blauwalgen
4409,2020751,vraagsteller,2026-06-08,Houtkantenplan  -  Stand van zaken
4430,2020751,minister,2026-06-08,Houtkantenplan  -  Stand van zaken
4612,2020721,vraagsteller,2026-06-08,Geplande beperking studietoelagen  -  Uitzonderingscategorie 'werkende student'
4440,2020721,minister,2026-06-08,Geplande beperking studietoelagen  -  Uitzonderingscategorie 'werkende student'
3918,2020653,vraagsteller,2026-06-08,Financiering Vlaamse schuld  -  Lening op de institutionele markt
4104,2020653,minister,2026-06-08,Financiering Vlaamse schuld  -  Lening op de institutionele markt
3918,2020650,vraagsteller,2026-06-08,Financiering Vlaamse schuld  -  Houders van Vlaamse obligaties
4104,2020650,minister,2026-06-08,Financiering Vlaamse schuld  -  Houders van Vlaamse obligaties
4443,2020648,vraagsteller,2026-06-08,Niet-verworven salarisschalen voor de personeelsleden in het onderwijs  -  Stand van zaken
4440,2020648,minister,2026-06-08,Niet-verworven salarisschalen voor de personeelsleden in het onderwijs  -  Stand van zaken
4443,2020646,vraagsteller,2026-06-08,"Leerlingen met GC-verslag, IAC-verslag of OV4-verslag - Overgang naar hoger onderwijs"
4440,2020646,minister,2026-06-08,"Leerlingen met GC-verslag, IAC-verslag of OV4-verslag - Overgang naar hoger onderwijs"
4409,2020523,vraagsteller,2026-06-08,Bosuitbreidingsbeleid  -  Evaluatie
4430,2020523,minister,2026-06-08,Bosuitbreidingsbeleid  -  Evaluatie
4635,2020496,vraagsteller,2026-06-08,Graduaatsopleidingen  -  Rationalisatie
4440,2020496,minister,2026-06-08,Graduaatsopleidingen  -  Rationalisatie
4525,2020488,vraagsteller,2026-06-08,Landinrichtingsplan Oostakker-Noord  -  Stand van zaken
4430,2020488,minister,2026-06-08,Landinrichtingsplan Oostakker-Noord  -  Stand van zaken
4635,2020472,vraagsteller,2026-06-08,"Marketing-, sponsoring- en reclame-uitgaven in het hoger onderwijs  -  Doorlichting"
4440,2020472,minister,2026-06-08,"Marketing-, sponsoring- en reclame-uitgaven in het hoger onderwijs  -  Doorlichting"
3918,2020350,vraagsteller,2026-06-08,Vermindering onroerende voorheffing - Kinderen ten laste van beide co-ouders
4104,2020350,minister,2026-06-08,Vermindering onroerende voorheffing - Kinderen ten laste van beide co-ouders
4426,2020295,vraagsteller,2026-06-08,Pleegzorgtrajecten  -  Stopzetting
2836,2020295,minister,2026-06-08,Pleegzorgtrajecten  -  Stopzetting
4613,2020260,vraagsteller,2026-06-08,Beschikbaarheid vastgoeddata  -  Samenwerking met het federale niveau
4104,2020260,minister,2026-06-08,Beschikbaarheid vastgoeddata  -  Samenwerking met het federale niveau
4613,2020259,vraagsteller,2026-06-08,Beschikbaarheid vastgoeddata  -  Samenwerking met het federale niveau
4604,2020259,minister,2026-06-08,Beschikbaarheid vastgoeddata  -  Samenwerking met het federale niveau
4409,2020218,vraagsteller,2026-06-08,Oproep subsidies voor aankoop gronden voor bebossing  -  Lokale besturen
4430,2020218,minister,2026-06-08,Oproep subsidies voor aankoop gronden voor bebossing  -  Lokale besturen
4741,2020130,vraagsteller,2026-06-08,Talentcenters  -  Verdere financiering en verankering vanaf 2026
4440,2020130,minister,2026-06-08,Talentcenters  -  Verdere financiering en verankering vanaf 2026
4644,2020044,vraagsteller,2026-06-08,Subsidieoproep 'Groenblauwe dooradering in de bebouwde ruimte'  -  Evaluatie
4430,2020044,minister,2026-06-08,Subsidieoproep 'Groenblauwe dooradering in de bebouwde ruimte'  -  Evaluatie
3446,2019957,vraagsteller,2026-06-08,Departement Omgeving  -  Administratieve beroepen
4430,2019957,minister,2026-06-08,Departement Omgeving  -  Administratieve beroepen
4636,2019906,vraagsteller,2026-06-08,"Gemeenschapsinstellingen (GI's)  -  Instroom, doorstroom, uitstroom en capaciteitsplan"
4440,2019906,minister,2026-06-08,"Gemeenschapsinstellingen (GI's)  -  Instroom, doorstroom, uitstroom en capaciteitsplan"
3446,2019797,vraagsteller,2026-06-08,Gebouwen  -  Asbestattest voor de gemene delen
4604,2019797,minister,2026-06-08,Gebouwen  -  Asbestattest voor de gemene delen
3446,2019796,vraagsteller,2026-06-08,Gebouwen  -  Asbestattest voor de gemene delen
4430,2019796,minister,2026-06-08,Gebouwen  -  Asbestattest voor de gemene delen
4606,2019717,vraagsteller,2026-06-08,Ambtenaren  -  Besparingen op personeel (2)
4430,2019717,minister,2026-06-08,Ambtenaren  -  Besparingen op personeel (2)
4740,2019569,vraagsteller,2026-06-08,Onderwijs  -  Jonge mantelzorgers
4440,2019569,minister,2026-06-08,Onderwijs  -  Jonge mantelzorgers
4621,2019282,vraagsteller,2026-06-08,Dienstenchequesector  -  Taalvereisten
4440,2019282,minister,2026-06-08,Dienstenchequesector  -  Taalvereisten
4416,2019097,vraagsteller,2026-06-08,Groeiende dreiging van wolven in Vlaanderen  -  Maatregelen
4104,2019097,minister,2026-06-08,Groeiende dreiging van wolven in Vlaanderen  -  Maatregelen
4445,2018943,vraagsteller,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4654,2018943,minister,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4445,2018942,vraagsteller,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
2793,2018942,minister,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4445,2018941,vraagsteller,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4430,2018941,minister,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4445,2018940,vraagsteller,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
2836,2018940,minister,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4445,2018939,vraagsteller,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4440,2018939,minister,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4445,2018938,vraagsteller,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4104,2018938,minister,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4445,2018937,vraagsteller,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
2789,2018937,minister,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4445,2018936,vraagsteller,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4604,2018936,minister,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4445,2018935,vraagsteller,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
3455,2018935,minister,2026-06-08,Vlaamse overheid  -  Ziekteverzuim en re-integratie
4445,2018931,vraagsteller,2026-06-08,Vlaamse overheid - Uitzendarbeid
4654,2018931,minister,2026-06-08,Vlaamse overheid - Uitzendarbeid
4445,2018930,vraagsteller,2026-06-08,Vlaamse overheid - Uitzendarbeid
2793,2018930,minister,2026-06-08,Vlaamse overheid - Uitzendarbeid
4445,2018929,vraagsteller,2026-06-08,Vlaamse overheid - Uitzendarbeid
4430,2018929,minister,2026-06-08,Vlaamse overheid - Uitzendarbeid
4445,2018928,vraagsteller,2026-06-08,Vlaamse overheid - Uitzendarbeid
2836,2018928,minister,2026-06-08,Vlaamse overheid - Uitzendarbeid
4445,2018927,vraagsteller,2026-06-08,Vlaamse overheid - Uitzendarbeid
4440,2018927,minister,2026-06-08,Vlaamse overheid - Uitzendarbeid
4445,2018926,vraagsteller,2026-06-08,Vlaamse overheid - Uitzendarbeid
4104,2018926,minister,2026-06-08,Vlaamse overheid - Uitzendarbeid
4445,2018925,vraagsteller,2026-06-08,Vlaamse overheid - Uitzendarbeid
2789,2018925,minister,2026-06-08,Vlaamse overheid - Uitzendarbeid
4445,2018924,vraagsteller,2026-06-08,Vlaamse overheid - Uitzendarbeid
4604,2018924,minister,2026-06-08,Vlaamse overheid - Uitzendarbeid
4445,2018923,vraagsteller,2026-06-08,Vlaamse overheid - Uitzendarbeid
3455,2018923,minister,2026-06-08,Vlaamse overheid - Uitzendarbeid
4635,2018634,vraagsteller,2026-06-08,Hogeronderwijsinstellingen  -  Sociale studentenhuisvesting
4440,2018634,minister,2026-06-08,Hogeronderwijsinstellingen  -  Sociale studentenhuisvesting
4445,2018632,vraagsteller,2026-06-08,Werkzoekenden met een beperking van de werkloosheidsuitkering in de tijd  -  Begeleiding door VDAB
4440,2018632,minister,2026-06-08,Werkzoekenden met een beperking van de werkloosheidsuitkering in de tijd  -  Begeleiding door VDAB
4620,2018623,vraagsteller,2026-06-08,Buitengewoon onderwijs  -  Statuut busbegeleiders
4440,2018623,minister,2026-06-08,Buitengewoon onderwijs  -  Statuut busbegeleiders
4620,2018530,vraagsteller,2026-06-08,Ondersteuningspremie tewerkstelling personen met een handicap  -  Toegankelijkheid voor Nederlandstalige Brusselaars
4654,2018530,minister,2026-06-08,Ondersteuningspremie tewerkstelling personen met een handicap  -  Toegankelijkheid voor Nederlandstalige Brusselaars
4620,2018529,vraagsteller,2026-06-08,Ondersteuningspremie tewerkstelling personen met een handicap  -  Toegankelijkheid voor Nederlandstalige Brusselaars
