member_id,belangrijk_mandaat,titel,omschrijving,datum_van,datum_tot,commissie_id,commissie_afkorting,commissie_titel
4415,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832500,REG,Commissie voor Reglement en Samenwerking
4415,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast lid,2024-10-09T16:45:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4415,J,Controlecommissie voor Regeringsmededelingen,vast lid,2024-10-09T16:45:00+0200,,1832502,MED,Controlecommissie voor Regeringsmededelingen
4415,J,Deontologische Commissie,vast lid,2024-10-09T16:45:00+0200,,1832503,DEO,Deontologische Commissie
4415,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",toegevoegd lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
4415,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding",toegevoegd lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333260,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding"
4415,J,Onderzoekscommissie naar de veiligheid in de kinderopvang,toegevoegd lid,2022-03-23T14:00:00+0100,2022-07-13T00:00:00+0200,1621329,VKO,Onderzoekscommissie naar de veiligheid in de kinderopvang
4736,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2025-01-08T14:10:00+0100,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4736,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2025-01-08T14:10:00+0100,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4736,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2025-01-08T14:10:00+0100,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4640,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4640,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4640,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2024-10-09T16:45:00+0200,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4640,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",voorzitter,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4647,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4647,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4647,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4647,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast lid,2024-10-09T16:45:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4647,J,Controlecommissie voor Regeringsmededelingen,vast lid,2024-10-09T16:45:00+0200,,1832502,MED,Controlecommissie voor Regeringsmededelingen
4638,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4638,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4638,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2024-11-27T14:00:00+0100,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4422,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2024-11-06T14:00:00+0100,2025-04-30T13:59:59+0200,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4422,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2024-10-09T16:45:00+0200,2025-04-30T13:59:59+0200,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4422,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",eerste ondervoorzitter,2024-11-06T14:00:00+0100,2025-04-30T13:59:59+0200,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4422,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2024-10-09T16:45:00+0200,2024-11-06T13:59:59+0100,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4422,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast lid,2024-10-09T16:45:00+0200,2024-11-06T13:59:59+0100,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4422,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333268,REG,Commissie voor Reglement en Samenwerking
4422,J,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder",plaatsvervangend lid,2023-11-08T14:00:00+0100,2024-06-08T23:59:59+0200,1773153,EAM,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder"
4422,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333088,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4422,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333260,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding"
4422,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",vast lid,2020-09-30T14:00:00+0200,2024-06-08T23:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4422,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2019-10-09T14:00:00+0200,2023-11-15T13:59:59+0100,1332996,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4422,J,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder",vast lid,2023-10-18T17:15:00+0200,2023-11-08T13:59:59+0100,1773153,EAM,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder"
4422,J,Onderzoekscommissie naar de veiligheid in de kinderopvang,vast lid,2022-03-23T14:00:00+0100,2022-07-13T00:00:00+0200,1621329,VKO,Onderzoekscommissie naar de veiligheid in de kinderopvang
4422,J,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid,plaatsvervangend lid,2020-06-03T14:00:00+0200,2020-12-31T23:59:59+0100,1396349,COR,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid
4422,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",plaatsvervangend lid,2019-10-09T14:00:00+0200,2020-09-30T13:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4636,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4636,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4636,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast lid,2024-10-09T16:45:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4728,J,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,2026-02-11T14:10:00+0100,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4728,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2026-02-11T14:10:00+0100,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4728,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2026-02-11T14:10:00+0100,,1832500,REG,Commissie voor Reglement en Samenwerking
4728,J,Controlecommissie voor Regeringsmededelingen,plaatsvervangend lid,2026-02-11T14:10:00+0100,,1832502,MED,Controlecommissie voor Regeringsmededelingen
4728,J,Deontologische Commissie,plaatsvervangend lid,2026-02-11T14:10:00+0100,,1832503,DEO,Deontologische Commissie
4728,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,plaatsvervangend lid,2026-02-11T14:10:00+0100,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4728,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2026-03-04T18:57:00+0100,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4728,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,2026-02-11T14:10:00+0100,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4728,J,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,2024-12-04T14:10:00+0100,2025-02-03T09:16:59+0100,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4728,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast lid,2024-12-04T14:10:00+0100,2025-02-03T09:16:59+0100,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4728,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2024-12-04T14:10:00+0100,2025-02-03T09:16:59+0100,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
3458,J,Bureau,voorzitter,2025-01-08T14:16:00+0100,,1829757,BUR,Bureau
3458,J,Uitgebreid Bureau,voorzitter,2025-01-08T14:16:00+0100,,1829758,UBUR,Uitgebreid Bureau
3458,J,Deontologische Commissie,vast lid,2025-01-08T14:00:00+0100,,1832503,DEO,Deontologische Commissie
3458,J,Commissie voor Reglement en Samenwerking,voorzitter,2025-01-08T14:16:00+0100,,1832500,REG,Commissie voor Reglement en Samenwerking
3458,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2025-01-08T14:00:00+0100,2025-04-02T13:59:59+0200,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
3458,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2025-01-08T14:00:00+0100,2025-03-12T13:59:59+0100,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
3458,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-01-08T13:59:59+0100,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
3458,J,Commissie voor Reglement en Samenwerking,vast lid,2025-01-08T14:00:00+0100,2025-01-08T14:15:59+0100,1832500,REG,Commissie voor Reglement en Samenwerking
3458,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",eerste ondervoorzitter,2024-10-09T16:45:00+0200,2025-01-08T13:59:59+0100,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
3458,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333260,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding"
3458,J,"Commissie voor Welzijn, Volksgezondheid en Gezin",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925085,WEL,"Commissie voor Welzijn, Volksgezondheid en Gezin"
3458,J,Controlecommissie voor Regeringsmededelingen,vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053564,MED,Controlecommissie voor Regeringsmededelingen
3458,J,Commissie Grensoverschrijdend Gedrag,plaatsvervangend lid,2017-11-29T00:00:00+0100,2018-07-27T00:00:00+0200,1203434,GOG,Commissie Grensoverschrijdend Gedrag
3458,J,Commissie Grensoverschrijdend Gedrag,vast lid,2017-10-25T00:00:00+0200,2017-11-28T00:00:00+0100,1203434,GOG,Commissie Grensoverschrijdend Gedrag
3458,J,Commissie inzake het grensoverschrijdend gedrag in de sport,vast lid,2017-06-21T00:00:00+0200,2017-10-27T00:00:00+0200,1147858,GGS,Commissie inzake het grensoverschrijdend gedrag in de sport
3458,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2014-09-24T00:00:00+0200,2016-05-17T00:00:00+0200,1053503,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4584,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4584,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4584,J,"Commissie voor Cultuur, Jeugd, Sport en Media",toegevoegd lid,2023-01-11T14:00:00+0100,2024-06-08T23:59:59+0200,1333053,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4095,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4095,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4095,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333030,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme"
4095,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4095,J,Commissie voor Mobiliteit en Openbare Werken,toegevoegd lid,2017-01-18T00:00:00+0100,2019-05-25T00:00:00+0200,1053519,OPE,Commissie voor Mobiliteit en Openbare Werken
4425,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4425,J,Commissie voor Onderwijs,vast lid,2024-10-09T18:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4425,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333088,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4425,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme",plaatsvervangend lid,2021-09-29T14:00:00+0200,2024-06-08T23:59:59+0200,1333030,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme"
4425,J,Commissie voor Onderwijs,eerste ondervoorzitter,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333231,OND,Commissie voor Onderwijs
4425,J,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid,vast lid,2020-10-21T14:00:00+0200,2020-12-31T23:59:59+0100,1396349,COR,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid
4425,J,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid,plaatsvervangend lid,2020-06-03T14:00:00+0200,2020-10-21T13:59:59+0200,1396349,COR,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid
4645,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4645,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast lid,2024-11-27T14:00:00+0100,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
4645,J,Commissie voor Binnenlands Bestuur en Inburgering,voorzitter,2024-10-09T16:45:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4645,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend lid,2024-10-09T16:45:00+0200,2024-11-27T13:59:59+0100,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
4740,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2025-03-12T14:10:00+0100,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4740,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,plaatsvervangend lid,2025-03-12T14:10:00+0100,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4740,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast lid,2025-03-12T14:10:00+0100,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4660,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4660,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4660,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4660,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,tweede ondervoorzitter,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4426,J,Deontologische Commissie,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832503,DEO,Deontologische Commissie
4426,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2025-07-16T08:59:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4426,J,Commissie voor Reglement en Samenwerking,vast lid,2024-10-09T16:45:00+0200,,1832500,REG,Commissie voor Reglement en Samenwerking
4426,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",tweede ondervoorzitter,2024-10-09T16:45:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4426,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast lid,2024-10-09T16:45:00+0200,2025-07-16T08:59:59+0200,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4426,J,Commissie ad hoc,plaatsvervangend lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
4426,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333137,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4426,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333281,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4426,J,Commissie voor de bestrijding van gewelddadige radicalisering,plaatsvervangend lid,2019-12-18T14:00:00+0100,2024-06-08T23:59:59+0200,1352845,RAD,Commissie voor de bestrijding van gewelddadige radicalisering
4426,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",plaatsvervangend lid,2020-11-25T14:00:00+0100,2024-06-08T23:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4426,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme",plaatsvervangend lid,2020-11-25T14:00:00+0100,2024-06-08T23:59:59+0200,1333030,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme"
4426,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2020-11-25T14:00:00+0100,2024-06-08T23:59:59+0200,1333200,OPE,Commissie voor Mobiliteit en Openbare Werken
4426,J,Commissie voor Wonen en Onroerend Erfgoed,plaatsvervangend lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1333265,WON,Commissie voor Wonen en Onroerend Erfgoed
4426,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",plaatsvervangend lid,2022-10-26T14:00:00+0200,2024-06-08T23:59:59+0200,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
4426,J,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder",plaatsvervangend lid,2023-10-18T17:15:00+0200,2024-06-08T23:59:59+0200,1773153,EAM,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder"
4426,J,Commissie voor Reglement en Samenwerking,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333268,REG,Commissie voor Reglement en Samenwerking
4426,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2020-11-25T14:00:00+0100,2024-06-08T23:59:59+0200,1333053,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4426,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding",vast lid,2020-11-25T14:00:00+0100,2024-06-08T23:59:59+0200,1333260,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding"
4426,J,Deontologische Commissie,ondervoorzitter,2019-10-23T18:30:00+0200,2024-06-08T23:59:59+0200,1333271,DEO,Deontologische Commissie
4426,J,Bureau,secretaris,2019-06-18T00:00:00+0200,2022-10-26T13:59:59+0200,1320156,BUR,Bureau
4426,J,Uitgebreid Bureau,secretaris,2019-06-18T00:00:00+0200,2022-10-26T13:59:59+0200,1320175,UBUR,Uitgebreid Bureau
4426,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",vast lid,2019-10-09T14:00:00+0200,2022-10-26T13:59:59+0200,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
4426,J,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid,plaatsvervangend lid,2020-06-03T14:00:00+0200,2020-12-31T23:59:59+0100,1396349,COR,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid
4426,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2019-10-09T14:00:00+0200,2020-11-25T13:59:59+0100,1333053,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4426,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding",plaatsvervangend lid,2019-10-09T14:00:00+0200,2020-11-25T13:59:59+0100,1333260,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding"
4426,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme",vast lid,2019-10-09T14:00:00+0200,2020-11-25T13:59:59+0100,1333030,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme"
4426,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2019-10-09T14:00:00+0200,2020-11-25T13:59:59+0100,1333200,OPE,Commissie voor Mobiliteit en Openbare Werken
4426,J,Deontologische Commissie,vast lid,2019-10-09T14:00:00+0200,2019-10-23T18:00:00+0200,1333271,DEO,Deontologische Commissie
4644,J,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4644,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4644,J,Deontologische Commissie,vast lid,2024-10-09T16:45:00+0200,,1832503,DEO,Deontologische Commissie
4098,J,Bureau,secretaris,2024-12-11T14:00:00+0100,,1829757,BUR,Bureau
4098,J,Uitgebreid Bureau,secretaris,2024-12-11T14:00:00+0100,,1829758,UBUR,Uitgebreid Bureau
